audit_id,route,title,decision,corpus_type,reason_code,rationale
AUD-7b9fdd36b9cd,primary_phrase_filter_residual,Hidden: A Baker's Dozen Ways in Which Research Reporting is Less Transparent than it Could be and Suggestions for Implementing Einstein's Dictum.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-27db0679d0fa,primary_phrase_filter_residual,"Higher-Level Cognition under Predictive Processing: Structural Representations, Grounded Cognition, and Conceptual Spaces",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-9245a817bf68,primary_phrase_filter_residual,hopsy - a methods marketplace for convex polytope sampling in Python.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-4c533a2ccb08,primary_medical_filter_residual,"Horizon, homogeneity and flatness problems: do their resolutions really depend upon inflation?",exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-d264bc703413,primary_phrase_filter_residual,How disrupted interoception could lead to disturbances in perceptual reality monitoring,exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-f64899a35781,primary_medical_filter_residual,How Do Transformers Model Physics? Investigating the Simple Harmonic Oscillator.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-00ae877969ee,primary_phrase_filter_residual,How does the primate brain combine generative and discriminative computations in vision?,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-fd91b25d979a,primary_phrase_filter_residual,How to Design Reinforcement Learning Methods for the Edge: An Integrated Approach toward Intelligent Decision Making,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-2d2a2691e0e7,primary_phrase_filter_residual,How to Pump Wastewater Treatment Chemicals,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-a71284b7c921,primary_phrase_filter_residual,"Human versus artificial intelligence‐generated arthroplasty literature: A single‐blinded analysis of perceived communication, quality, and authorship source",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-b00d9e20e0d7,primary_phrase_filter_residual,"Human-in-the-Loop Reinforcement Learning: A Survey and Position on Requirements, Challenges, and Opportunities",exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-d73c05bc390a,primary_phrase_filter_residual,Hyperoxia impacts heme oxygenase 1 and mitochondrial quality control in a rodent model of sarcopenic obesity,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-4575da98adb7,primary_phrase_filter_residual,Identification and validation of a pyroptosis-related prognostic model for colorectal cancer based on bulk and single-cell RNA sequencing data,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-67d20aabc7f2,primary_phrase_filter_residual,"Identify Primary Risk Variables Influencing the Recurrence of Cervical Cancer in Patients, Using Non-Parametric Methods at Tikur Anbessa Specialized Hospital",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-7803edaf9262,primary_phrase_filter_residual,Identifying effective evolutionary strategies-based protocol for uncovering reaction kinetic parameters under the effect of measurement noises.,exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-5696c5347085,primary_phrase_filter_residual,IDF23-0214 Risk reduction derived fromthe Cox proportional hazard model – A simulation study using real-world data –,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-97d8983f4e94,primary_phrase_filter_residual,II WORLD CONFERENCE ON VETERINARY MEDICINE,exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-24bee0b92538,primary_phrase_filter_residual,Illusionism Big and Small: Some Options for Explaining Consciousness.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0d515148ea83,primary_phrase_filter_residual,Image Segmentation in Foundation Model Era: A Survey,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-1966bcba53d4,primary_phrase_filter_residual,Image-Based Hidden Damage Detection Method: Combining Stereo Digital Image Correlation and Finite Element Model Updating.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-909a1b85793c,primary_phrase_filter_residual,"Imaging biobanks: operational limits, medical-legal and ethical reflections",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-9136ebc5d8e1,primary_phrase_filter_residual,Impact of 3D Digitising Technologies and Their Implementation,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-5d7e9e1a6a74,primary_phrase_filter_residual,Impact of age on surgical outcomes for World Federation of Neurosurgical Societies grade I and II aneurysmal subarachnoid haemorrhage: a novel prognostic model using recursive partitioning analysis,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-7bc42eed6510,primary_phrase_filter_residual,Impact of living arrangements and internet use on the mental health of Chinese older adults.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-ffbe22729fcc,primary_phrase_filter_residual,Impact of stage-specific limb function exercises guided by a self-management education model on arteriovenous fistula maturation status,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-0ad3ebfb32fe,primary_phrase_filter_residual,Impact of thermodynamics and kinetics on the carbon capture performance of the amine-based CO2 capture system,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-fbb0151fe45e,primary_phrase_filter_residual,IMPACTS Homeostasis Trust Management System: Optimizing Trust in Human-AI Teams,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-8ef03a366255,primary_phrase_filter_residual,Implementation of a Centralized Model for Precision Medicine with EHR Integration,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0fbe74c65107,primary_phrase_filter_residual,Implementing a Secured Blockchain-Based EHR Management System With Remix IDE,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-ccf1ce308599,primary_phrase_filter_residual,In Memoriam: Don Mackay,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-9f024b4f7673,primary_phrase_filter_residual,In-depth Analysis of Artificial Intelligence for Climate Change Mitigation,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-1e9e7c83c0a5,primary_phrase_filter_residual,Inactivation and replantation of the knee joint: an infeasible surgical method,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-d70a592aa2e8,primary_phrase_filter_residual,Index,exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-a45dd8245182,primary_phrase_filter_residual,Indigenous Equestrianism,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-c8d2ec862880,primary_phrase_filter_residual,Infants infer and predict coherent event interactions: Modeling cognitive development.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-2c57edb37fc3,primary_phrase_filter_residual,Infective native aortic aneurysm primarily presenting as gastrointestinal bleeding: a case report,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-c67eae86916b,primary_phrase_filter_residual,Influence of perinatal factors on full-term low-birth-weight infants and construction of a predictive model,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-73dcbd9e5db4,primary_medical_filter_residual,Information Technology and the Complexity Cycle,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-4e9188a57eb8,primary_phrase_filter_residual,Information-driven Affordance Discovery for Efficient Robotic Manipulation,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
